set_number,title,theme,subtheme,actual_growth,is_avoid,avoid_prob,shelf_life_months,retire_quarter,retires_before_q4
43219,Disney Princess Creative Castles,Disney,Disney Princess,10.25,0,0.08056021205562844,9.034165571616294,4.0,0.0
43220,Peter Pan & Wendy's Storybook Adventure,Disney,Storybook Adventures,6.730000019073486,0,0.30175906588371293,18.068331143232587,3.0,1.0
43222,Disney Castle,Disney,Disney 100,12.079999923706055,0,0.002606575417243574,28.055190538764784,4.0,0.0
43223,Asha in the City of Rosas,Disney,Wish,5.929999828338623,0,0.30776649553166646,14.027595269382392,4.0,0.0
43225,The Little Mermaid Royal Clamshell,Disney,The Little Mermaid,6.619999885559082,0,0.14719368947182646,17.04993429697766,4.0,0.0
43226,Disney Duos,Disney,Disney 100,21.809999465942383,0,0.03489239177132572,20.07227332457293,1.0,1.0
43227,Villain Icons,Disney,Disney 100,23.940000534057617,0,0.023219251245653584,17.04993429697766,4.0,0.0
43229,Ariel's Treasure Chest,Disney,The Little Mermaid,12.100000381469727,0,0.24195992584834816,19.053876478318003,1.0,1.0
43230,Walt Disney Tribute Camera,Disney,Disney 100,12.079999923706055,0,0.012170776968111833,25.0,4.0,0.0
43231,Asha's Cottage,Disney,Wish,5.929999828338623,0,0.6122962470587376,14.027595269382392,4.0,0.0
43232,Peter Pan & Wendy's Flight over London,Disney,Disney 100,8.640000343322754,0,0.08063152844978252,15.013140604467806,4.0,0.0
42686,LEGO Friends 42686 Fun Indoor Playground,Friends,General,2.34,1,0.9941492638661668,,,
60356,Bear Stunt Bike,Town,Stuntz,5.909999847412109,0,0.023800677047712653,9.986859395532194,4.0,0.0
60358,Cyber Stunt Bike,Town,Stuntz,19.290000915527344,0,0.0772482290619966,9.986859395532194,4.0,0.0
60359,Dunk Stunt Ramp Challenge,Town,Stuntz,3.990000009536743,1,0.8946555982172067,10.052562417871222,1.0,1.0
60360,Spinning Stunt Challenge,Town,Stuntz,10.869999885559082,0,0.1642147101117624,8.04862023653088,4.0,0.0
60364,Street Skatepark,Town,Town,11.289999961853027,0,0.11326114592614628,17.04993429697766,4.0,0.0
60365,Apartment Building,Town,Town,13.59000015258789,0,0.05931716363118712,18.035479632063073,4.0,0.0
60366,Ski and Climbing Center,Town,,18.950000762939453,0,0.09280868073420649,18.035479632063073,4.0,0.0
60369,Mobile Police Dog Training,Town,Police,4.639999866485596,1,0.9176610495769197,34.00131406044678,4.0,0.0
60370,Police Station Chase,Town,Police,4.639999866485596,1,0.8479311190184157,22.010512483574242,4.0,0.0
60371,Emergency Vehicles HQ,Town,Medical,16.90999984741211,0,0.26706718783348854,9.986859395532194,4.0,0.0
60372,Police Training Academy,Town,Police,6.449999809265137,0,0.16063599827161104,22.996057818659658,4.0,0.0
60374,Fire Command Truck,Town,Fire,3.6600000858306885,1,0.8479703511847345,34.98685939553219,4.0,0.0
60375,Fire Station and Fire Truck,Town,Fire,23.18000030517578,0,0.287451577417209,22.996057818659658,4.0,0.0
60376,Arctic Explorer Snowmobile,Town,Arctic,21.399999618530273,0,0.008137649012550152,17.04993429697766,4.0,0.0
60377,Explorer Diving Boat,Town,Arctic,7.369999885559082,0,0.05492457765797564,17.04993429697766,4.0,0.0
60378,Arctic Explorer Truck and Mobile Lab,Town,Arctic,15.869999885559082,0,0.014885156932167088,17.04993429697766,4.0,0.0
60380,Downtown,Town,Town,21.440000534057617,0,0.006123896996625834,17.04993429697766,4.0,0.0
60381,"Advent Calendar 2023, City",Holiday & Event,Seasonal,2.9000000953674316,1,0.9516652860121072,2.0039421813403417,4.0,0.0
60382,Vet Van Rescue,Town,Traffic,13.779999732971191,0,0.2775316016300888,9.986859395532194,4.0,0.0
60383,Electric Sports Car,Town,Traffic,3.509999990463257,1,0.45874001798763225,22.010512483574242,4.0,0.0
60384,Penguin Slushy Van,Town,Traffic,31.399999618530273,0,0.0919656515782795,22.996057818659658,4.0,0.0
60385,Construction Digger,Town,Construction,10.539999961853027,0,0.24377144897628317,9.986859395532194,4.0,0.0
60386,Recycling Truck,Town,Traffic,6.579999923706055,0,0.4057293103366201,22.010512483574242,4.0,0.0
60387,4x4 Off-Roader Adventures,Town,General,3.619999885559082,1,0.9199371002645315,22.996057818659658,4.0,0.0
60388,Gaming Tournament Truck,Town,Great Vehicles,6.329999923706055,0,0.5663241326739411,22.010512483574242,4.0,0.0
60389,Custom Car Garage,Town,Traffic,13.029999732971191,0,0.21015351977161095,22.010512483574242,4.0,0.0
60390,Park Tractor,Town,,10.140000343322754,0,0.05053393787755293,9.986859395532194,4.0,0.0
60391,Construction Trucks and Wrecking Ball Crane,Town,Construction,3.759999990463257,1,0.918966345337987,30.02628120893561,4.0,0.0
60392,Police Bike Car Chase,Town,Police,16.649999618530273,0,0.11078717064647306,22.996057818659658,4.0,0.0
60393,4x4 Fire Truck Rescue,Town,Fire,9.619999885559082,0,0.15490769535332266,9.986859395532194,4.0,0.0
60394,ATV and Otter Habitat,Town,,31.399999618530273,0,0.023404189986582048,8.968462549277266,4.0,0.0
60395,Combo Race Pack,Town,Racing,10.630000114440918,0,0.07807176839710402,16.031537450722734,4.0,0.0
60396,Modified Race Cars,Town,Racing,6.650000095367432,0,0.02068863945158517,16.031537450722734,4.0,0.0
60397,Monster Truck Race,Town,Racing,6.650000095367432,0,0.07147929290516584,15.045992115637318,4.0,0.0
60398,Family House and Electric Car,Town,Town,23.469999313354492,0,0.014750975814340834,6.011826544021025,4.0,0.0
66744,"City Bundle Pack, 2 in 1 (Sets 60383 and 60386)",Town,Value Packs,5.260000228881836,0,0.740689515843837,,,
66745,"Classic Bundle Pack, 2 in 1 (Sets 11023 and 11027)",Classic,Value Packs,6.960000038146973,0,0.3841637738164611,,,
66747,"Mixed Bundle Pack, Play Pack (Sets 30643, 31128, and 40523) - Animal Play Pack",Holiday & Event,Value Packs,2.3299999237060547,1,0.6240362666528968,,,
66749,"Character, Super Mario, Series 6 (Box of 4) - Bundle Pack",Super Mario,Character Pack Series 6,24.75,0,0.13420895119666737,,4.0,0.0
66768,"City Bundle Pack, 2 in 1 (Sets 60376 and 60377)",Town,Value Packs,20.260000228881836,0,0.2983752266570368,,,
66772,"City Bundle Pack, 2 in 1 Combo Pack with Bonus Pack (Sets 30590, 60287, and 60385) - Big Wheel Gift Set",Town,Value Packs,1.6200000047683716,1,0.8354734087369098,,,
66773,"Friends Bundle Pack, 3 in 1 Gift Set (Sets 41705, 41715, and 41719) - Play Day Gift Set",Friends,Value Packs,3.4000000953674316,1,0.9899135294868554,,,
66774,"Jurassic World Bundle Pack, 2 in 1 Gift Set (Sets 76946 and 76950) - Dino Combo Pack",Jurassic World,Value Packs,10.850000381469727,0,0.6743385375609741,,,
66775,"Star Wars Bundle Pack, 2 in 1 Hoth Battle Gift Set (Sets 75320 and 75322) - Hoth Combo Pack",Star Wars,Value Packs,10.649999618530273,0,0.24794568767970682,2.0039421813403417,4.0,0.0
66776,"DUPLO Bundle Pack, 2-in-1 Combo Pack and Bonus Pack (Sets 10981, 10982, and 30648) - Fruit & Vegetables Gift Pack",Duplo,Value Packs,21.030000686645508,0,0.5278099161800808,,,
66778,"Star Wars Bundle Pack, 3 in 1 Mech Value Pack (Sets 75368, 75369, and 75370) - Star Wars Mech 3-Pack",Star Wars,Value Packs,9.899999618530273,0,0.1978072388225214,,,
66779,"Minecraft Bundle Pack, 3 in 1 Play Pack (Sets 21164, 21177, and 21178) - Overworld Adventures Pack",Minecraft,Value Packs,12.510000228881836,0,0.5787510252200168,,,
71413,"Character, Super Mario, Series 6 (Complete Random Set of 1 Character)",Super Mario,Character Pack Series 6,14.010000228881836,0,0.02024511663675622,9.986859395532194,4.0,0.0
71415,Ice Mario Suit and Frozen World - Expansion Set,Super Mario,Expansion Set,9.470000267028809,0,0.5293514323382135,,,
71416,Lava Wave Ride - Expansion Set,Super Mario,Expansion Set,2.5999999046325684,1,0.786140146297923,13.961892247043364,1.0,1.0
71417,Fliprus Snow Adventure - Expansion Set,Super Mario,Expansion Set,4.320000171661377,1,0.7072618074837479,13.961892247043364,1.0,1.0
71418,Creativity Toolbox - Maker Set,Super Mario,Maker Set,8.199999809265137,0,0.3158271480354073,13.961892247043364,1.0,1.0
71419,Peach's Garden Balloon Ride - Expansion Set,Super Mario,Expansion Set,4.320000171661377,1,0.8879535911357602,22.010512483574242,4.0,0.0
71420,Rambi the Rhino - Expansion Set,Super Mario,Donkey Kong,4.150000095367432,1,0.3775931141457549,15.045992115637318,4.0,0.0
71423,Dry Bowser Castle Battle - Expansion Set,Super Mario,Expansion Set,11.75,0,0.3203402824107436,15.045992115637318,4.0,0.0
71424,Donkey Kong's Tree House,Super Mario,Donkey Kong,8.199999809265137,0,0.7025756286302364,15.045992115637318,4.0,0.0
71427,Larry's and Morton's Airships - Expansion Set,Super Mario,Expansion Set,17.829999923706055,0,0.5511111846160816,16.031537450722734,4.0,0.0
71429,Nabbit at Toad's Shop - Expansion Set,Super Mario,Expansion Set,1.7899999618530273,1,0.8961243942820651,12.02365308804205,4.0,0.0
71430,Penguin Family Snow Adventure - Expansion Set,Super Mario,Expansion Set,10.84000015258789,0,0.46513403966617956,11.038107752956636,4.0,0.0
71455,Grimkeeper the Cage Monster,DREAMZzz,Trials of the Dream Chasers,6.369999885559082,0,0.8082091843598656,17.04993429697766,1.0,1.0
71457,Pegasus Flying Horse,DREAMZzz,Trials of the Dream Chasers,7.489999771118164,0,0.6019320616988241,16.031537450722734,4.0,0.0
71458,Crocodile Car,DREAMZzz,Trials of the Dream Chasers,7.489999771118164,0,0.17664874104234038,15.045992115637318,4.0,0.0
71459,Stable of Dream Creatures,DREAMZzz,Trials of the Dream Chasers,7.489999771118164,0,0.3876479792885798,15.045992115637318,4.0,0.0
71460,Mr. Oz's Spacebus,DREAMZzz,Trials of the Dream Chasers,7.489999771118164,0,0.306388585570657,15.045992115637318,4.0,0.0
71461,Fantastical Tree House,DREAMZzz,Trials of the Dream Chasers,7.489999771118164,0,0.2776609767648813,16.031537450722734,4.0,0.0
71469,Nightmare Shark Ship,DREAMZzz,Trials of the Dream Chasers,20.270000457763672,0,0.35509606637029023,15.045992115637318,4.0,0.0
71777,Kai's Dragon Power Flip,NINJAGO,Dragons Rising,5.78000020980835,0,0.6380684392653228,9.00131406044678,1.0,1.0
71778,Nya's Dragon Power Drift,NINJAGO,Dragons Rising,5.760000228881836,0,0.28792791312311766,9.00131406044678,1.0,1.0
71779,Lloyd's Dragon Power Spin,NINJAGO,Dragons Rising,6.96999979019165,0,0.1383672083881888,9.00131406044678,1.0,1.0
71781,Lloyd's Mech Battle EVO,NINJAGO,Core,17.65999984741211,0,0.04506123186781243,13.961892247043364,1.0,1.0
71782,Cole's Earth Dragon EVO,NINJAGO,Core,19.520000457763672,0,0.19824331320459354,22.996057818659658,4.0,0.0
71783,Kai's Mech Rider EVO,NINJAGO,Core,6.829999923706055,0,0.06787007727489824,22.010512483574242,4.0,0.0
71784,Jay's Lightning Jet EVO,NINJAGO,Core,17.229999542236328,0,0.025367798682620905,22.010512483574242,4.0,0.0
71785,Jay's Titan Mech,NINJAGO,Core,21.600000381469727,0,0.013763340045095773,22.996057818659658,4.0,0.0
71786,Zane's Ice Dragon Creature,NINJAGO,Core,10.069999694824219,0,0.020983526988379905,22.010512483574242,4.0,0.0
71787,Creative Ninja Brick Box,NINJAGO,Core,23.6299991607666,0,0.17509145050743635,22.010512483574242,4.0,0.0
71788,Lloyd's Ninja Street Bike,NINJAGO,Core,7.909999847412109,0,0.04480108852265508,22.010512483574242,4.0,0.0
71789,Kai and Ras's Car and Bike Battle,NINJAGO,Dragons Rising,4.849999904632568,1,0.6129935088475914,17.04993429697766,4.0,0.0
71790,Imperium Dragon Hunter Hound,NINJAGO,Dragons Rising,17.100000381469727,0,0.23983792634373102,17.04993429697766,4.0,0.0
71791,Zane's Dragon Power Spinjitzu Race Car,NINJAGO,Dragons Rising,23.799999237060547,0,0.1900663087841862,17.04993429697766,4.0,0.0
71792,Sora's Transforming Mech Bike Racer,NINJAGO,Dragons Rising,9.399999618530273,0,0.17553521688084958,17.04993429697766,4.0,0.0
71793,Heatwave Transforming Lava Dragon,NINJAGO,Dragons Rising,5.71999979019165,0,0.292660985615058,18.035479632063073,4.0,0.0
71794,Lloyd and Arin's Ninja Team Mechs,NINJAGO,Dragons Rising,4.820000171661377,1,0.09974571638738562,17.04993429697766,4.0,0.0
71795,Temple of the Dragon Energy Cores,NINJAGO,Dragons Rising,5.070000171661377,0,0.0939583664789477,17.04993429697766,4.0,0.0
71796,Elemental Dragon vs. The Empress Mech,NINJAGO,Dragons Rising,5.639999866485596,0,0.23397101946375698,17.04993429697766,4.0,0.0
71797,Destiny's Bounty - race against time,NINJAGO,Dragons Rising,5.639999866485596,0,0.04949940940518412,17.04993429697766,4.0,0.0
71798,Nya and Arin's Baby Dragon Battle,NINJAGO,Dragons Rising,5.639999866485596,0,0.25720520864867435,17.04993429697766,4.0,0.0
71800,Nya's Water Dragon EVO,NINJAGO,Core,20.31999969482422,0,0.05679447695650741,22.996057818659658,4.0,0.0
75344,Boba Fett's Starship Microfighter,Star Wars,MicroFighters,24.459999084472656,0,0.07050505457593928,22.996057818659658,4.0,0.0
75350,Clone Commander Cody Helmet,Star Wars,Helmet Collection,13.260000228881836,0,0.05589586991107489,23.0946123521682,1.0,1.0
75351,Princess Leia (Boushh) Helmet,Star Wars,Helmet Collection,21.6299991607666,0,0.030181473529428536,22.07621550591327,1.0,1.0
75352,Emperor's Throne Room Diorama,Star Wars,Diorama Collection,10.930000305175781,0,0.7076741879035066,19.053876478318003,4.0,0.0
75353,Endor Speeder Chase Diorama,Star Wars,Diorama Collection,2.309999942779541,1,0.5448741214577194,19.053876478318003,4.0,0.0
75354,Coruscant Guard Gunship,Star Wars,The Clone Wars,6.789999961853027,0,0.06905772136040217,26.018396846254927,4.0,0.0
75355,X-wing Starfighter - UCS,Star Wars,Ultimate Collector Series,7.070000171661377,0,0.11212122559225211,33.08147174770039,1.0,1.0
75357,Ghost & Phantom II,Star Wars,Ahsoka,4.599999904632568,1,0.9276084750561856,28.02233902759527,1.0,1.0
75359,332nd Ahsoka's Clone Trooper Battle Pack,Star Wars,The Clone Wars,9.710000038146973,0,0.36871466040014506,16.031537450722734,4.0,0.0
75360,Yoda's Jedi Starfighter,Star Wars,The Clone Wars,2.319999933242798,1,0.7436254014341689,16.031537450722734,4.0,0.0
75361,Spider Tank,Star Wars,The Mandalorian,4.599999904632568,1,0.7621613219763648,20.992115637319316,2.0,1.0
75362,Ahsoka Tano's T-6 Jedi Shuttle,Star Wars,Ahsoka,4.599999904632568,1,0.9360822997055848,26.018396846254927,4.0,0.0
75363,The Mandalorian N-1 Starfighter Microfighter,Star Wars,MicroFighters,7.340000152587891,0,0.08556915686443489,20.006570302233904,2.0,1.0
75364,New Republic E-Wing vs. Shin Hati's Starfighter,Star Wars,Ahsoka,4.599999904632568,1,0.8618506714242535,15.013140604467806,4.0,0.0
75365,Yavin 4 Rebel Base,Star Wars,Episode IV,11.970000267028809,0,0.12818940233124582,16.031537450722734,4.0,0.0
75366,"Advent Calendar 2023, Star Wars",Holiday & Event,Seasonal,5.199999809265137,0,0.7699805226713263,2.0039421813403417,4.0,0.0
75368,Darth Vader Mech,Star Wars,Mechs,30.969999313354492,0,0.03189300017870218,16.031537450722734,4.0,0.0
75369,Boba Fett Mech,Star Wars,Mechs,22.68000030517578,0,0.020031636817278285,16.031537450722734,4.0,0.0
75370,Stormtrooper Mech,Star Wars,Mechs,16.3799991607666,0,0.0461581591469454,16.031537450722734,4.0,0.0
75371,Chewbacca,Star Wars,Episode VI,21.09000015258789,0,0.03319913586128268,14.027595269382392,4.0,0.0
75575,Ilu Discovery,Avatar,The Way of Water,27.329999923706055,0,0.14462599275751623,22.010512483574242,4.0,0.0
75576,Skimwing Adventure,Avatar,The Way of Water,20.270000457763672,0,0.23973861530807838,22.010512483574242,4.0,0.0
75577,Mako Submarine,Avatar,The Way of Water,12.369999885559082,0,0.11677679246808259,15.965834428383705,2.0,1.0
75578,Metkayina Reef Home,Avatar,The Way of Water,21.670000076293945,0,0.043389234729789984,20.006570302233904,3.0,1.0
75579,Payakan the Tulkun & Crabsuit,Avatar,The Way of Water,19.280000686645508,0,0.024483302679808753,22.010512483574242,4.0,0.0
76224,Batmobile: Batman vs. The Joker Chase,Super Heroes,Batman 1989,29.5,0,0.0643125325107826,15.045992115637318,4.0,0.0
76232,The Hoopty,Super Heroes,The Marvels,1.0,1,0.45150450595559494,14.027595269382392,4.0,0.0
76241,Hulk Mech Armor,Super Heroes,Avengers,14.399999618530273,0,0.022450018616274374,22.996057818659658,4.0,0.0
76242,Thanos Mech Armor,Super Heroes,Avengers,17.450000762939453,0,0.02571065634075296,13.961892247043364,1.0,1.0
76243,Rocket Mech Armor,Super Heroes,Avengers,16.329999923706055,0,0.08492400703867702,22.996057818659658,4.0,0.0
76244,Miles Morales vs. Morbius,Super Heroes,Spider-Man,6.130000114440918,0,0.06589343751622913,22.996057818659658,4.0,0.0
76245,Ghost Rider Mech & Bike,Super Heroes,,4.289999961853027,1,0.6656266467544909,22.010512483574242,4.0,0.0
76247,The Hulkbuster: The Battle of Wakanda,Super Heroes,Avengers Infinity War,20.579999923706055,0,0.38204277285113414,24.014454664914584,1.0,1.0
76248,The Avengers Quinjet,Super Heroes,Avengers,7.019999980926514,0,0.048655327091771165,22.996057818659658,4.0,0.0
76249,Venomized Groot,Super Heroes,,6.179999828338623,0,0.16928081981226842,15.045992115637318,4.0,0.0
76250,Wolverine's Adamantium Claws,Super Heroes,X-Men,25.739999771118164,0,0.059577462719097786,16.031537450722734,4.0,0.0
76251,Star-Lord's Helmet,Super Heroes,Guardians of the Galaxy,18.979999542236328,0,0.09303896624469524,21.057818659658345,1.0,1.0
76252,Batcave - Shadow Box,Super Heroes,Batman Returns,29.149999618530273,0,0.04963807670351589,,,
76253,Guardians of the Galaxy Headquarters,Super Heroes,Guardians of the Galaxy,16.5,0,0.06876288954004715,16.031537450722734,3.0,1.0
76254,Baby Rocket's Ship,Super Heroes,Guardians of the Galaxy,6.829999923706055,0,0.07061461915869484,19.053876478318003,4.0,0.0
76256,Ant-Man Construction Figure,Super Heroes,Ant-Man,10.170000076293945,0,0.17638841906626324,22.010512483574242,1.0,1.0
76259,Batman Construction Figure,Super Heroes,Batman,7.4,0,0.037697939988422635,17.04993429697766,4.0,0.0
76260,Black Widow & Captain America Motorcycles,Super Heroes,Age of Ultron,15.98,0,0.1006717653174994,17.04993429697766,4.0,0.0
76258,Captain America Construction Figure,Super Heroes,Avengers,7.02,0,0.06501320313982857,18.035479632063073,4.0,0.0
76262,Captain America's Shield,Super Heroes,,12.46,0,0.008283448113738311,15.045992115637318,4.0,0.0
76261,Spider-Man Final Battle,Super Heroes,Spider-Man No Way Home,7.31,0,0.13825255435898895,28.02233902759527,4.0,0.0
76264,Batmobile Pursuit: Batman vs. The Joker,Super Heroes,Batman,8.35,0,0.428396227128299,16.031537450722734,4.0,0.0
76265,Batwing: Batman vs. The Joker,Super Heroes,Batman 1989,7.71,0,0.0309956803544781,16.031537450722734,4.0,0.0
76266,Endgame Final Battle,Super Heroes,Avengers Endgame,2.91,1,0.9048591672136312,16.031537450722734,4.0,0.0
76267,"Advent Calendar 2023, Super Heroes, Avengers",Holiday & Event,Seasonal,1.25,1,0.946171944238831,2.0039421813403417,4.0,0.0
76410,Slytherin House Banner,Harry Potter,,6.12,0,0.14184235363169748,9.034165571616294,4.0,0.0
76411,Ravenclaw House Banner,Harry Potter,,6.92,0,0.14213625930880108,8.04862023653088,4.0,0.0
76412,Hufflepuff House Banner,Harry Potter,,7.2,0,0.1172241403301586,9.034165571616294,4.0,0.0
76413,Hogwarts: Room of Requirement,Harry Potter,Deathly Hallows,9.23,0,0.15739581732676025,20.07227332457293,4.0,0.0
76414,Expecto Patronum,Harry Potter,Characters Sculptures,14.24,0,0.04827386618953308,19.053876478318003,1.0,1.0
76415,The Battle of Hogwarts,Harry Potter,Deathly Hallows,17.98,0,0.22844260639459466,17.04993429697766,4.0,0.0
76416,Quidditch Trunk,Harry Potter,,7.98,0,0.3479488408711847,18.035479632063073,4.0,0.0
76418,"Advent Calendar 2023, Harry Potter",Holiday & Event,Seasonal,4.73,1,0.8720595249101994,2.0039421813403417,4.0,0.0
76422,Diagon Alley: Weasleys' Wizard Wheezes,Harry Potter,,32.3,0,0.0774113317771485,17.04993429697766,4.0,0.0
76420,Triwizard Tournament: The Black Lake,Harry Potter,Goblet of Fire,22.3,0,0.5072871849849062,25.03285151116951,2.0,1.0
76914,Ferrari 812 Competizione,SPEED CHAMPIONS,Ferrari,6.51,0,0.03960345218686502,21.057818659658345,4.0,0.0
76423,Hogwarts Express & Hogsmeade Station,Harry Potter,Philosopher's Stone,5.75,0,0.08364029761708984,30.02628120893561,4.0,0.0
76915,Pagani Utopia,SPEED CHAMPIONS,Pagani,5.68,0,0.12453689627780896,21.057818659658345,4.0,0.0
76918,McLaren Solus GT & McLaren F1 LM,SPEED CHAMPIONS,McLaren,6.34,0,0.036622957457013744,20.07227332457293,4.0,0.0
76957,Velociraptor Escape,Jurassic World,Jurassic Park,14.73,0,0.049245277159426705,16.031537450722734,4.0,0.0
76958,Dilophosaurus Ambush,Jurassic World,Jurassic Park,31.4,0,0.0384518388779492,17.04993429697766,4.0,0.0
76961,Visitor Center: T. rex & Raptor Attack,Jurassic World,Jurassic Park,8.02,0,0.1294190247470873,17.04993429697766,4.0,0.0
76990,Sonic's Speed Sphere Challenge,Sonic the Hedgehog,Classic Games,0.78,1,0.19902081603295038,15.045992115637318,4.0,0.0
76991,Tails' Workshop and Tornado Plane,Sonic the Hedgehog,Classic Games,24.33,0,0.054793115351303975,15.045992115637318,4.0,0.0
76992,Amy's Animal Rescue Island,Sonic the Hedgehog,Classic Games,14.79,0,0.5864801350854308,16.031537450722734,4.0,0.0
76993,Sonic vs. Dr. Eggman's Death Egg Robot,Sonic the Hedgehog,Modern Games,12.86,0,0.03962107290236741,16.031537450722734,4.0,0.0
76994,Sonic's Green Hill Zone Loop Challenge,Sonic the Hedgehog,Classic Games,14.79,0,0.1957125768419875,15.045992115637318,4.0,0.0
76995,Shadow's Escape,Sonic the Hedgehog,Modern Games,11.47,0,0.14931643510235992,,,
77012,Fighter Plane Chase,Indiana Jones,Last Crusade,12.95,0,0.18565736031854424,19.053876478318003,4.0,0.0
77013,Escape from the Lost Tomb,Indiana Jones,Raiders of the Lost Ark,18.04,0,0.08622071891004823,19.053876478318003,4.0,0.0
77015,Temple of the Golden Idol,Indiana Jones,Raiders of the Lost Ark,22.75,0,0.03721688047323552,19.053876478318003,4.0,0.0
80041,Mei's Dragon Jet,Monkie Kid,Season 4,26.39,0,0.4559849340579726,22.996057818659658,4.0,0.0
80043,Yellow Tusk Elephant,Monkie Kid,Season 4,5.77,0,0.17165892226964774,22.996057818659658,4.0,0.0
80044,Monkie Kid's Team Hideout,Monkie Kid,Season 4,10.67,0,0.1977851858027975,22.996057818659658,4.0,0.0
80048,The Mighty Azure Lion,Monkie Kid,Season 4,15.94,0,0.12872080170730665,18.035479632063073,4.0,0.0
80047,Mei's Guardian Dragon,Monkie Kid,Season 4,10.58,0,0.10291895190608205,18.035479632063073,4.0,0.0
76257,Wolverine Construction Figure,Super Heroes,X-Men,13.21,0,0.04034577396409077,27.036793692509853,3.0,1.0
76263,Iron Man Hulkbuster vs. Thanos,Super Heroes,Avengers Infinity War,7.77,0,0.41320335096069555,16.031537450722734,4.0,0.0
76409,Gryffindor House Banner,Harry Potter,,14.69,0,0.3181931591264991,8.04862023653088,4.0,0.0
70418,J.B.'s Ghost Lab,Hidden Side,,2.91,1,0.8561497204032454,,,
70423,Paranormal Intercept Bus 3000,Hidden Side,,3.43,1,0.8865832023024626,,1.0,1.0
70662,Spinjitzu Cole,NINJAGO,Spinjitzu,11.92,0,0.03466759545567066,,,
41748,Heartlake City Community Center,Friends,Heartlake City,3.98,1,0.9768997244280335,29.040735873850196,4.0,0.0
80049,Dragon of the East Palace,Monkie Kid,Season 4,9.26,0,0.0369212831777111,18.035479632063073,4.0,0.0
70663,Spinjitzu Nya & Wu,NINJAGO,Spinjitzu,10.33,0,0.040476600428713004,,1.0,1.0
70664,Spinjitzu Lloyd vs. Garmadon,NINJAGO,Spinjitzu,10.6,0,0.09643459558996054,,,
10274,Ghostbusters ECTO-1,Ghostbusters,Licensed,20.43,0,0.05637390122620187,,,
70665,The Samurai Mech,NINJAGO,Legacy,16.13,0,0.019767572976497165,,,
80110,Lunar New Year Display,Holiday & Event,Chinese Traditional Festivals,3.66,1,0.9375505045504936,13.961892247043364,1.0,1.0
10277,Crocodile Locomotive,Train,Trains,6.35,0,0.5932433865590769,,4.0,0.0
10918,Tow Truck,DUPLO,,11.56,0,0.11267148302612866,,,
31174,LEGO Creator 31174 Retro Telephone,Creator,3 in 1,3.72,1,0.9401642031642814,,,
60224,Satellite Service Mission,Town,Space,6.47,0,0.5272765250349986,,,
60232,Garage Center,Town,,0.19,1,0.957897836114816,,,
70659,Spinjitzu Kai,NINJAGO,Spinjitzu,13.08,0,0.01747046841108518,,,
70661,Spinjitzu Zane,NINJAGO,Spinjitzu,15.53,0,0.022072661493090773,,,
70666,The Golden Dragon,NINJAGO,Legacy,20.0,0,0.012943988119707223,,4.0,0.0
70670,Monastery of Spinjitzu,NINJAGO,Legacy,21.32,0,0.036200239889506214,,,
70677,Land Bounty,NINJAGO,Secrets of the Forbidden Spinjitzu,14.66,0,0.03865696274956744,,4.0,0.0
70679,The Ultra Dragon,NINJAGO,Legacy,19.25,0,0.011138963826214014,,,
70820,Movie Maker,The LEGO Movie 2,,3.64,1,0.6954215461968086,,,
21054,The White House,Architecture,Landmark Series,35.4,0,0.16321321550032764,44.021024967148485,1.0,1.0
70830,Sweet Mayhem's Systar Starship!,The LEGO Movie 2,,3.58,1,0.7810067255941776,,,
75259,Snowspeeder – 20th Anniversary Edition,Star Wars,Episode V,21.22,0,0.03104439433273451,8.015768725361367,4.0,0.0
41255,Pop Village Celebration,Trolls World Tour,,4.73,1,0.8263179684377114,,,
75948,Hogwarts Clock Tower,Harry Potter,Goblet of Fire,4.77,1,0.1049639159811932,41.03153745072273,4.0,0.0
76139,1989 Batmobile,Super Heroes,Batman 1989,15.67,0,0.006554806438990929,24.014454664914584,4.0,0.0
76144,Avengers Hulk Helicopter Rescue,Super Heroes,Avengers Endgame,3.92,1,0.9471829024327847,,,
41254,Volcano Rock City Concert,Trolls World Tour,,4.59,1,0.7158231205166047,,,
10955,Animal Train,DUPLO,Basic,7.36,0,0.45682928089886016,,,
75261,Clone Scout Walker – 20th Anniversary Edition,Star Wars,Episode III,21.82,0,0.040914017542965204,12.02365308804205,2.0,1.0
10945,Garbage Truck and Recycling,DUPLO,,13.75,0,0.06525033439986641,17.017082785808146,4.0,0.0
10950,Farm Tractor & Animal Care,DUPLO,,10.19,0,0.057925250726876494,20.039421813403415,4.0,0.0
10956,Amusement Park,DUPLO,,5.97,0,0.3839881876485957,,,
11012,Creative White Bricks,Classic,,12.85,0,0.0427741905973441,21.02496714848883,4.0,0.0
75890,Ferrari F40 Competizione,SPEED CHAMPIONS,Ferrari,6.49,0,0.018216245142147893,,3.0,1.0
75936,Jurassic Park: T. rex Rampage,Jurassic World,Jurassic Park,6.78,0,0.024095837633230994,27.036793692509853,4.0,0.0
75945,Expecto Patronum,Harry Potter,Prisoner of Azkaban,8.45,0,0.07730495608982749,18.068331143232587,1.0,1.0
75958,Beauxbatons' Carriage: Arrival at Hogwarts,Harry Potter,Goblet of Fire,4.54,1,0.20946989078118144,,1.0,1.0
